"INDEX","TARGET_WINS","TEAM_BATTING_H","TEAM_BATTING_2B","TEAM_BATTING_3B","TEAM_BATTING_HR","TEAM_BATTING_BB","TEAM_BATTING_SO","TEAM_BASERUN_SB","TEAM_BASERUN_CS","TEAM_PITCHING_H","TEAM_PITCHING_HR","TEAM_PITCHING_BB","TEAM_PITCHING_SO","TEAM_FIELDING_E","TEAM_FIELDING_DP","CS_MISSING","DP_MISSING","SO_BAT_MISSING","SO_PITCH_MISSING","SB_MISSING","TARGET_WINS_OUTLIER","TEAM_BATTING_H_OUTLIER","TEAM_BATTING_2B_OUTLIER","TEAM_BATTING_3B_OUTLIER","TEAM_BATTING_HR_OUTLIER","TEAM_BATTING_BB_OUTLIER","TEAM_BATTING_SO_OUTLIER","TEAM_BASERUN_SB_OUTLIER","TEAM_BASERUN_CS_OUTLIER","TEAM_BATTING_HBP_OUTLIER","TEAM_PITCHING_H_OUTLIER","TEAM_PITCHING_HR_OUTLIER","TEAM_PITCHING_BB_OUTLIER","TEAM_PITCHING_SO_OUTLIER","TEAM_FIELDING_E_OUTLIER","TEAM_FIELDING_DP_OUTLIER","TEAM_PITCHING_H_CAPPED","TEAM_FIELDING_E_CAPPED","SINGLES","TOTAL_BASES","SB_SUCCESS_RATE","WHIP_PROXY","ERROR_RATE","POWER_RATIO","HR_RATIO","BB_SO_RATIO","PITCHING_K_BB_RATIO","LOG_WHIP_PROXY","LOG_TEAM_PITCHING_H","LOG_TEAM_FIELDING_E","LOG_SINGLES","LOG_TEAM_FIELDING_E_CAPPED","LOG_ERROR_RATE","LOG_TEAM_PITCHING_H_CAPPED","LOG_TEAM_BATTING_H","OFFENSIVE_TIER","PITCHING_TIER","ERROR_BUCKET"
1100,91,1459,292,44,157,515,978,150,74,1459,157,515,978,78,162,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1459,78,966,2310,0.669642857142857,12.1851851851852,0.0395136778115502,0.337902673063742,0.107607950651131,0.526584867075665,1.89902912621359,2.50022088476104,7.28550654852279,4.35670882668959,6.87316383421252,4.35670882668959,-3.23110839330384,7.28550654852279,7.28550654852279,"Medium","Average","Low_Errors"
1101,83,1447,275,32,148,499,968,96,43,1447,148,499,968,86,153,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1447,86,992,2230,0.690647482014389,12.0123456790123,0.0441932168550874,0.314443676572218,0.102280580511403,0.515495867768595,1.93987975951904,2.48593492751357,7.27724772663148,4.45434729625351,6.89972310728487,4.45434729625351,-3.11918396649244,7.27724772663148,7.27724772663148,"Medium","Average","Low_Errors"
1102,83,1499,306,32,128,512,918,96,38,1499,128,512,918,103,177,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1499,103,1033,2253,0.716417910447761,12.4135802469136,0.0512182993535554,0.310873915943963,0.085390260173449,0.557734204793028,1.79296875,2.51879105454027,7.3125534981026,4.63472898822964,6.94022246911964,4.63472898822964,-2.97165840154302,7.3125534981026,7.3125534981026,"Medium","Average","Low_Errors"
1103,78,1454,309,42,182,497,1249,110,58,1454,182,497,1249,126,166,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1454,126,921,2393,0.654761904761905,12.0432098765432,0.0645822655048693,0.366574965612105,0.125171939477304,0.397918334667734,2.51307847082495,2.48850100539073,7.28207365809346,4.83628190695148,6.82546003625531,4.83628190695148,-2.73981543367163,7.28207365809346,7.28207365809346,"Medium","Average","Low_Errors"
1104,112,1694,229,52,5,93,186,101,49,4036,12,222,443,803,64,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2563,716,1408,2042,0.673333333333333,26.2839506172839,0.188586190699859,0.168831168831169,0.00295159386068477,0.5,1.9954954954955,3.26895851022104,8.3030093814735,6.68835471394676,7.24992553671799,6.57368016696065,-1.66820013150666,7.84893372636407,7.434847875212,"High","Poor","High_Errors"
1105,87,1779,176,87,11,84,271,101,49,4969,31,235,757,874,89,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2563,716,1505,2162,0.673333333333333,32.1234567901235,0.167947732513451,0.154019111860596,0.00618324901630129,0.309963099630996,3.22127659574468,3.46958650440001,8.51097389160232,6.77308037565554,7.31654817718298,6.57368016696065,-1.78410246397686,7.84893372636407,7.48380668766583,"High","Poor","High_Errors"
1106,49,1794,281,58,6,79,0,101,49,5484,18,241,0,1531,149,1,1,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,2563,716,1449,2209,0.673333333333333,35.3395061728395,0.267423580786026,0.192307692307692,0.00334448160535117,Inf,0,3.56500149319006,8.60959004068221,7.33367639565768,7.27862894232068,6.57368016696065,-1.31892143276476,7.84893372636407,7.49220304261874,"High","Poor","High_Errors"
1107,107,1725,194,67,4,79,0,101,49,3408,8,156,0,853,149,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,2563,716,1460,2065,0.673333333333333,22,0.239337822671156,0.153623188405797,0.00231884057971014,Inf,0,3.09104245335832,8.13388088794921,6.74875954749168,7.28619171470238,6.57368016696065,-1.42987924109902,7.84893372636407,7.45298232946546,"High","Poor","High_Errors"
1108,65,1387,172,48,106,499,816,43,30,1404,107,505,826,175,151,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1404,175,1061,1973,0.589041095890411,11.783950617284,0.0916710319539026,0.235039653929344,0.076423936553713,0.611519607843137,1.63564356435644,2.46673848849336,7.24708058458576,5.16478597392351,6.96696713861398,5.16478597392351,-2.38954884980223,7.24708058458576,7.23489842031483,"Medium","Elite","Medium_Errors"
1109,66,1184,170,39,62,456,938,39,30,1184,62,456,938,162,100,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1184,162,913,1618,0.565217391304348,10.1234567901235,0.0987804878048781,0.228885135135135,0.0523648648648649,0.486140724946695,2.05701754385965,2.31485518558586,7.07665381544395,5.08759633523238,6.81673588059497,5.08759633523238,-2.31485518558586,7.07665381544395,7.07665381544395,"Low","Elite","Medium_Errors"
1110,66,1214,162,41,70,381,872,40,48,1214,70,381,872,149,124,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1214,149,941,1668,0.454545454545455,9.84567901234568,0.0934169278996865,0.224876441515651,0.057660626029654,0.436926605504587,2.28871391076115,2.28703267998656,7.10167597161944,5.00394630594546,6.84694313958538,5.00394630594546,-2.37068270927349,7.10167597161944,7.10167597161944,"Low","Elite","Medium_Errors"
1111,65,1299,188,42,97,502,877,90,37,1299,97,502,877,166,130,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1299,166,972,1862,0.708661417322835,11.1172839506173,0.0921710161021655,0.251732101616628,0.0746728252501925,0.572405929304447,1.74701195219124,2.40850100994357,7.1693500166706,5.11198778835654,6.87935580446044,5.11198778835654,-2.38410955681941,7.1693500166706,7.1693500166706,"Low","Elite","Medium_Errors"
1112,72,1405,203,35,112,491,885,90,47,1405,112,491,885,174,126,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1405,174,1055,2014,0.656934306569343,11.7037037037037,0.0917721518987342,0.249110320284698,0.0797153024911032,0.554802259887006,1.80244399185336,2.45990534758258,7.24779258176785,5.15905529921453,6.96129604591017,5.15905529921453,-2.38844638360044,7.24779258176785,7.24779258176785,"Medium","Elite","Medium_Errors"
1113,69,1372,259,46,93,537,934,88,38,1372,93,537,934,157,120,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1372,157,974,2002,0.698412698412698,11.783950617284,0.0822420115243583,0.290087463556851,0.0677842565597668,0.574946466809422,1.73929236499069,2.46673848849336,7.22402480828583,5.05624580534831,6.88141130364254,5.05624580534831,-2.49808901837744,7.22402480828583,7.22402480828583,"Low","Elite","Medium_Errors"
1114,72,1233,205,28,66,479,988,44,51,1233,66,479,988,152,129,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1233,152,934,1692,0.463157894736842,10.5679012345679,0.088785046728972,0.24249797242498,0.0535279805352798,0.484817813765182,2.06263048016701,2.3578212214693,7.11720550316434,5.02388052084628,6.83947643822884,5.02388052084628,-2.42153703585541,7.11720550316434,7.11720550316434,"Low","Elite","Medium_Errors"
1115,81,1284,208,40,104,699,972,101,58,1284,104,699,972,150,136,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1284,150,932,1884,0.635220125786163,12.2407407407407,0.075642965204236,0.274143302180685,0.0809968847352025,0.719135802469136,1.39055793991416,2.50476979328741,7.15773548424991,5.01063529409626,6.83733281468559,5.01063529409626,-2.58173083442354,7.15773548424991,7.15773548424991,"Low","Elite","Medium_Errors"
1116,79,1446,250,47,129,598,911,114,41,1446,129,598,911,138,144,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1446,138,1020,2177,0.735483870967742,12.6172839506173,0.0675146771037182,0.294605809128631,0.0892116182572614,0.65642151481888,1.52341137123746,2.53506761609121,7.27655640271871,4.92725368515721,6.92755790627832,4.92725368515721,-2.69541026616639,7.27655640271871,7.27655640271871,"Medium","Average","Medium_Errors"
1117,79,1319,230,52,71,478,888,101,51,1319,71,478,888,104,152,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1319,104,966,1866,0.664473684210526,11.0925925925926,0.0578742348358375,0.267626990144049,0.0538286580742987,0.538288288288288,1.85774058577406,2.40627755155118,7.18462915271731,4.64439089914137,6.87316383421252,4.64439089914137,-2.84948298764219,7.18462915271731,7.18462915271731,"Low","Elite","Low_Errors"
1118,89,1439,247,40,142,555,960,118,59,1524,150,588,1016,121,160,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1524,121,1010,2192,0.666666666666667,13.037037037037,0.0572916666666667,0.298123697011814,0.098679638637943,0.578125,1.72789115646258,2.56779430959377,7.32909373624659,4.79579054559674,6.9177056098353,4.79579054559674,-2.85960009922941,7.32909373624659,7.27170370688737,"Medium","Average","Low_Errors"
1119,82,1391,216,35,134,469,962,92,48,1391,134,469,962,112,140,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1391,112,1006,2079,0.657142857142857,11.4814814814815,0.0602150537634409,0.276779295470884,0.096333572969087,0.487525987525988,2.05117270788913,2.44073543147486,7.23777819192344,4.71849887129509,6.91373735065968,4.71849887129509,-2.80983289541215,7.23777819192344,7.23777819192344,"Medium","Elite","Low_Errors"
1120,81,1441,222,41,110,471,864,108,65,1441,110,471,864,108,161,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1441,108,1068,2075,0.624277456647399,11.8024691358025,0.0564853556485356,0.258848022206801,0.0763358778625954,0.545138888888889,1.8343949044586,2.46830875837896,7.27309259599952,4.68213122712422,6.97354301952014,4.68213122712422,-2.87377386648713,7.27309259599952,7.27309259599952,"Medium","Average","Low_Errors"
1121,64,1410,219,54,85,526,767,134,62,1419,86,529,772,138,167,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1419,138,1052,1992,0.683673469387755,12.0246913580247,0.0708418891170431,0.253900709219858,0.0602836879432624,0.685788787483703,1.4593572778828,2.4869621489701,7.25770767716004,4.92725368515721,6.95844839329766,4.92725368515721,-2.64730479904528,7.25770767716004,7.25134498337221,"Medium","Elite","Medium_Errors"
1122,80,1401,195,50,66,530,719,150,57,1401,66,530,719,140,155,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1401,140,1090,1894,0.72463768115942,11.9197530864198,0.0725012946659762,0.221984296930764,0.0471092077087794,0.737134909596662,1.35660377358491,2.47819694719613,7.24494154633701,4.9416424226093,6.99393297522319,4.9416424226093,-2.62415085981921,7.24494154633701,7.24494154633701,"Medium","Elite","Medium_Errors"
1123,81,1405,263,60,114,515,839,187,72,1405,114,515,839,142,136,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1405,142,968,2130,0.722007722007722,11.8518518518519,0.0739583333333333,0.311032028469751,0.0811387900355872,0.613825983313468,1.62912621359223,2.47248412978944,7.24779258176785,4.95582705760126,6.87523208727658,4.95582705760126,-2.60425340742057,7.24779258176785,7.24779258176785,"Medium","Elite","Medium_Errors"
1124,74,1408,231,45,70,434,743,178,59,1408,70,434,743,132,109,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1408,132,1062,1939,0.751054852320675,11.3703703703704,0.0716612377850163,0.245738636363636,0.0497159090909091,0.584118438761777,1.71198156682028,2.43101088158287,7.24992553671799,4.88280192258637,6.96790920180188,4.88280192258637,-2.63580529422888,7.24992553671799,7.24992553671799,"Medium","Elite","Low_Errors"
1125,89,1382,224,52,49,461,745,190,95,1382,49,461,745,137,146,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1382,137,1057,1857,0.666666666666667,11.3765432098765,0.0743353228431905,0.235166425470333,0.0354558610709117,0.618791946308725,1.61605206073753,2.43155362243744,7.23128700432762,4.91998092582813,6.96318998587024,4.91998092582813,-2.5991690318417,7.23128700432762,7.23128700432762,"Low","Elite","Medium_Errors"
1126,92,1446,230,67,75,537,750,193,74,1437,75,534,745,139,144,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1437,139,1074,2035,0.722846441947566,12.1666666666667,0.0705225773718924,0.257261410788382,0.0518672199170125,0.716,1.39513108614232,2.49869997192034,7.27031288607902,4.93447393313069,6.97914527506881,4.93447393313069,-2.65182237402203,7.27031288607902,7.27655640271871,"Medium","Average","Medium_Errors"
1127,90,1396,236,52,66,501,719,119,63,2056,97,738,1059,128,119,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2056,128,1042,1934,0.653846153846154,17.2469135802469,0.0458124552612742,0.253581661891117,0.0472779369627507,0.696801112656467,1.4349593495935,2.84763320458452,7.62851762657506,4.85203026391962,6.94889722231331,4.85203026391962,-3.08319927589729,7.62851762657506,7.24136628332232,"Medium","Poor","Low_Errors"
1128,77,1342,236,48,74,435,830,140,61,1342,74,435,830,136,154,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1342,136,984,1896,0.696517412935323,10.9691358024691,0.0765334833989871,0.266766020864382,0.0551415797317437,0.524096385542169,1.90804597701149,2.39508549292227,7.20191631753163,4.91265488573605,6.89162589705225,4.91265488573605,-2.5700269424186,7.20191631753163,7.20191631753163,"Low","Elite","Low_Errors"
1129,85,1412,239,60,97,517,869,164,95,1412,97,517,869,147,165,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1412,147,1016,2062,0.633204633204633,11.9074074074074,0.0762052877138414,0.280453257790368,0.0686968838526912,0.594936708860759,1.68085106382979,2.47716067767335,7.25276241805319,4.99043258677874,6.92362862813843,4.99043258677874,-2.57432442612699,7.25276241805319,7.25276241805319,"Medium","Elite","Medium_Errors"
1130,80,1465,222,67,79,494,837,105,61,1465,79,494,837,133,160,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1465,133,1097,2058,0.632530120481928,12.0925925925926,0.0678917815211843,0.251194539249147,0.0539249146757679,0.590203106332139,1.69433198380567,2.49259308271216,7.28961052145117,4.89034912822175,7.00033446027523,4.89034912822175,-2.68984028972279,7.28961052145117,7.28961052145117,"Medium","Average","Low_Errors"
1131,83,1457,261,42,121,477,873,96,56,1457,121,477,873,152,159,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1457,152,1033,2165,0.631578947368421,11.9382716049383,0.078593588417787,0.291008922443377,0.0830473575840769,0.54639175257732,1.83018867924528,2.47974934078086,7.2841348061952,5.02388052084628,6.94022246911964,5.02388052084628,-2.54346515516696,7.2841348061952,7.2841348061952,"Medium","Average","Medium_Errors"
1132,96,1388,244,32,125,536,916,163,75,1388,125,536,916,130,108,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1388,130,987,2071,0.684873949579832,11.8765432098765,0.0675675675675676,0.288904899135447,0.0900576368876081,0.585152838427948,1.7089552238806,2.47456529599327,7.23561914106675,4.86753445045558,6.89467003943348,4.86753445045558,-2.69462718077007,7.23561914106675,7.23561914106675,"Medium","Elite","Low_Errors"
1133,76,1386,238,28,122,526,936,162,46,1386,122,526,936,115,113,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1386,115,998,2046,0.778846153846154,11.8024691358025,0.0601464435146443,0.27994227994228,0.088023088023088,0.561965811965812,1.77946768060836,2.46830875837896,7.23417717974985,4.74493212836325,6.90575327631146,4.74493212836325,-2.8109729652481,7.23417717974985,7.23417717974985,"Medium","Elite","Low_Errors"
1134,82,1338,239,31,96,474,840,198,71,1338,96,474,840,138,124,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1338,138,972,1927,0.736059479553903,11.1851851851852,0.076158940397351,0.273542600896861,0.0717488789237668,0.564285714285714,1.77215189873418,2.41459015137054,7.19893124068817,4.92725368515721,6.87935580446044,4.92725368515721,-2.57493280144572,7.19893124068817,7.19893124068817,"Low","Elite","Medium_Errors"
1135,86,1316,239,28,97,530,860,144,62,1316,97,530,860,140,121,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1316,140,952,1902,0.699029126213592,11.3950617283951,0.075839653304442,0.276595744680851,0.0737082066869301,0.616279069767442,1.62264150943396,2.43318007983041,7.18235211188526,4.9416424226093,6.85856503479136,4.9416424226093,-2.57913399245349,7.18235211188526,7.18235211188526,"Low","Elite","Medium_Errors"
1136,75,1301,209,32,94,548,997,179,83,1301,94,548,997,131,124,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1301,131,966,1856,0.683206106870229,11.4135802469136,0.0708491076257436,0.257494235203689,0.0722521137586472,0.549648946840522,1.81934306569343,2.43480389615474,7.1708884785125,4.87519732320115,6.87316383421252,4.87519732320115,-2.64720290818597,7.1708884785125,7.1708884785125,"Low","Elite","Low_Errors"
1137,65,1345,240,43,79,502,1027,125,68,1345,79,502,1027,161,129,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1345,161,983,1908,0.647668393782383,11.4012345679012,0.0871683811586356,0.269144981412639,0.0587360594795539,0.488802336903603,2.04581673306773,2.43372164496686,7.20414929203594,5.08140436498446,6.89060912014717,5.08140436498446,-2.43991361521478,7.20414929203594,7.20414929203594,"Low","Elite","Medium_Errors"
1138,81,1350,255,38,96,506,1025,139,54,1350,96,506,1025,112,125,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1350,112,961,1969,0.72020725388601,11.4567901234568,0.0603448275862069,0.288148148148148,0.0711111111111111,0.493658536585366,2.02569169960474,2.43858257811376,7.20785987143248,4.71849887129509,6.86797440897029,4.71849887129509,-2.80768004205105,7.20785987143248,7.20785987143248,"Low","Elite","Low_Errors"
1139,85,1459,288,37,138,497,911,103,60,1459,138,497,911,125,141,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1459,125,996,2235,0.631901840490798,12.0740740740741,0.0639059304703476,0.317340644276902,0.0945853324194654,0.545554335894621,1.83299798792757,2.49106051536238,7.28550654852279,4.8283137373023,6.9037472575846,4.8283137373023,-2.75034311329246,7.28550654852279,7.28550654852279,"Medium","Average","Low_Errors"
1140,93,1548,355,35,169,555,1011,175,62,2181,238,782,1424,101,155,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2181,101,989,2480,0.738396624472574,18.2901234567901,0.0340870739115761,0.361111111111111,0.109173126614987,0.548961424332344,1.82097186700767,2.90636121234118,7.68753876620163,4.61512051684126,6.89669433162271,4.61512051684126,-3.37883703073231,7.68753876620163,7.34471905414967,"High","Poor","Low_Errors"
1141,86,1578,293,25,123,637,1116,198,68,1775,138,717,1256,136,135,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1775,136,1137,2290,0.744360902255639,15.3827160493827,0.0545746388443018,0.279467680608365,0.0779467680608365,0.57078853046595,1.75174337517434,2.73324454467496,7.48155570190952,4.91265488573605,7.03614849375054,4.91265488573605,-2.90818599417129,7.48155570190952,7.36391350140582,"High","Poor","Low_Errors"
1142,82,1445,297,29,129,554,1057,180,63,1445,129,554,1057,138,130,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1445,138,990,2187,0.740740740740741,12.3395061728395,0.0690345172586293,0.314878892733564,0.0892733564013841,0.524124881740776,1.90794223826715,2.51280599926802,7.27586460054653,4.92725368515721,6.89770494312864,4.92725368515721,-2.6731486493432,7.27586460054653,7.27586460054653,"Medium","Average","Medium_Errors"
1143,84,1427,314,40,133,633,1085,171,74,1427,133,633,1085,131,169,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1427,131,940,2220,0.697959183673469,12.716049382716,0.0635922330097087,0.341275402943238,0.0932025227750526,0.583410138248848,1.71406003159558,2.54286492655124,7.26332961747684,4.87519732320115,6.84587987526405,4.87519732320115,-2.75526393858248,7.26332961747684,7.26332961747684,"Medium","Average","Low_Errors"
1144,102,1578,326,28,166,621,1122,155,51,1578,166,621,1122,108,144,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1578,108,1058,2458,0.752427184466019,13.5740740740741,0.0491132332878581,0.329531051964512,0.105196451204056,0.553475935828877,1.80676328502415,2.60816165532238,7.36391350140582,4.68213122712422,6.96413561241824,4.68213122712422,-3.01362676343054,7.36391350140582,7.36391350140582,"High","Average","Low_Errors"
1145,97,1463,293,23,168,728,1138,166,75,1463,168,728,1138,106,168,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1463,106,979,2306,0.688796680497925,13.5246913580247,0.0483797352806937,0.330827067669173,0.114832535885167,0.639718804920914,1.56318681318681,2.60451700436308,7.28824440102012,4.66343909411207,6.88653164253051,4.66343909411207,-3.0286742454834,7.28824440102012,7.28824440102012,"Medium","Average","Low_Errors"
1146,72,1547,289,36,249,673,1129,114,52,1547,249,673,1129,133,149,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1547,133,973,2655,0.686746987951807,13.7037037037037,0.0599099099099099,0.3710407239819,0.160956690368455,0.596102745792737,1.67756315007429,2.61766613963394,7.34407285057307,4.89034912822175,6.880384082186,4.89034912822175,-2.81491334664457,7.34407285057307,7.34407285057307,"High","Average","Low_Errors"
